fixNum_f,numSaccs_f,trialNum_f,rawTrialNum_f,rewardedSacc_f,saccPeakVel_f,expectedPeakVel_f,t_fix_f,t_sacc_f,x_targ_f,y_targ_f,x_dist_f,y_dist_f,x_curFix_f,y_curFix_f
5,7,690,1610,0,78.2455444335938,91.1359634399414,10150160,10150357,-9.21626391531446,-3.10392308028725,9.21626391531446,9.21626391531446,-9.59020137786865,-4.62183666229248
6,7,690,1610,0,142.794372558594,159.532623291016,10150406,10150642,-9.21626391531446,-3.10392308028725,9.21626391531446,9.21626391531446,-9.16041851043701,-2.46255469322205
7,7,690,1610,0,309.399291992188,178.354644775391,10150697,10150886,-9.21626391531446,-3.10392308028725,9.21626391531446,9.21626391531446,-11.8111066818237,-5.19612455368042
1,4,691,1612,0,546.436096191406,522.759582519531,10159396,10159648,-21.4409455853689,-9.21626391531446,9.12075858976716,9.12075858976716,-0.543253839015961,-0.177247762680054
2,4,691,1612,0,762.814025878906,719.346374511719,10159723,10160256,-21.4409455853689,-9.21626391531446,9.12075858976716,9.12075858976716,9.02514362335205,9.77329444885254
3,4,691,1612,0,280.434814453125,279.943359375,10160392,10160654,-21.4409455853689,-9.21626391531446,9.12075858976716,9.12075858976716,-11.1859312057495,1.53348481655121
4,4,691,1612,0,254.320587158203,259.022064208984,10160723,10161032,-21.4409455853689,-9.21626391531446,9.12075858976716,9.12075858976716,-11.1699266433716,-5.52100896835327
1,3,692,1613,1,443.707305908203,468.035430908203,10166332,10166484,9.12075858976716,9.12075858976716,-21.3454402598216,-3.00841775473995,-0.493577599525452,-1.12322437763214
2,3,692,1613,0,688.354553222656,709.1474609375,10166566,10167321,9.12075858976716,9.12075858976716,-21.3454402598216,-3.00841775473995,8.47465324401855,9.83500194549561
3,3,692,1613,0,310.984710693359,332.599334716797,10167407,10168049,9.12075858976716,9.12075858976716,-21.3454402598216,-3.00841775473995,-8.12786769866943,-3.07287311553955
1,5,693,1614,0,349.513244628906,369.037017822266,10173600,10173831,-15.3286047503417,-3.10392308028725,15.3286047503417,15.3286047503417,-0.258152812719345,-0.703030586242676
2,5,693,1614,1,413.932067871094,396.675201416016,10173910,10174104,-15.3286047503417,-3.10392308028725,15.3286047503417,15.3286047503417,-8.94152641296387,5.87235641479492
3,5,693,1614,0,164.206527709961,158.192901611328,10174177,10174693,-15.3286047503417,-3.10392308028725,15.3286047503417,15.3286047503417,-13.8389940261841,-3.12891483306885
4,5,693,1614,0,524.338012695313,596.43505859375,10174746,10175120,-15.3286047503417,-3.10392308028725,15.3286047503417,15.3286047503417,-17.9468936920166,-2.16145038604736
5,5,693,1614,0,770.367797851563,744.444396972656,10175219,10175524,-15.3286047503417,-3.10392308028725,15.3286047503417,15.3286047503417,-5.32705307006836,10.5501356124878
1,3,694,1615,0,559.106628417969,570.709655761719,10180760,10180991,21.3454402598216,3.00841775473995,-9.21626391531446,15.2330994247944,-0.913131296634674,-0.518903076648712
2,3,694,1615,0,969.580810546875,978.023071289063,10181479,10181940,21.3454402598216,3.00841775473995,-9.21626391531446,15.2330994247944,-10.2824211120605,13.5577402114868
3,3,694,1615,0,520.357482910156,641.481140136719,10182083,10182390,21.3454402598216,3.00841775473995,-9.21626391531446,15.2330994247944,10.9493284225464,-10.5703573226929
1,4,695,1617,0,396.923065185547,385.453887939453,10191875,10192083,-9.21626391531446,-9.21626391531446,15.3286047503417,15.3286047503417,-0.859409511089325,-0.103563785552979
2,4,695,1617,0,168.570236206055,166.242111206055,10192768,10192963,-9.21626391531446,-9.21626391531446,15.3286047503417,15.3286047503417,-6.96715545654297,-8.62996768951416
3,4,695,1617,0,501.023620605469,586.216979980469,10193020,10193402,-9.21626391531446,-9.21626391531446,15.3286047503417,15.3286047503417,-10.8913230895996,-8.03120708465576
4,4,695,1617,0,721.184631347656,280.53515625,10193567,10193707,-9.21626391531446,-9.21626391531446,15.3286047503417,15.3286047503417,-10.1152353286743,9.37444400787354
1,5,696,1619,0,305.106597900391,337.879516601563,10201812,10202039,-9.21626391531446,3.00841775473995,21.4409455853689,-15.2330994247944,-0.570988118648529,-0.532522082328796
2,5,696,1619,1,74.2275924682617,69.473388671875,10202115,10202403,-9.21626391531446,3.00841775473995,21.4409455853689,-15.2330994247944,-9.71055030822754,3.61368727684021
3,5,696,1619,0,214.965057373047,224.417007446289,10202437,10202967,-9.21626391531446,3.00841775473995,21.4409455853689,-15.2330994247944,-10.5267820358276,2.17422008514404
4,5,696,1619,0,643.786743164063,605.760803222656,10203038,10203260,-9.21626391531446,3.00841775473995,21.4409455853689,-15.2330994247944,-8.46647548675537,-2.77065777778625
5,5,696,1619,0,614.122253417969,276.147369384766,10203337,10203658,-9.21626391531446,3.00841775473995,21.4409455853689,-15.2330994247944,-14.5558624267578,13.95396900177
1,3,697,1620,0,546.328430175781,600.843933105469,10208248,10208596,-21.4409455853689,9.12075858976716,3.00841775473995,-15.3286047503417,-0.5406813621521,-0.244116589426994
2,3,697,1620,1,116.912963867188,97.7294845581055,10208687,10208877,-21.4409455853689,9.12075858976716,3.00841775473995,-15.3286047503417,-16.9728336334229,6.63484525680542
3,3,697,1620,0,170.029067993164,179.32112121582,10208914,10209236,-21.4409455853689,9.12075858976716,3.00841775473995,-15.3286047503417,-19.2492790222168,7.53689336776733
1,3,698,1621,0,338.542419433594,347.900634765625,10215120,10215333,-9.21626391531446,-15.3286047503417,-9.21626391531446,15.2330994247944,-0.108361102640629,-0.604717612266541
2,3,698,1621,1,697.551330566406,636.537536621094,10215411,10215576,-9.21626391531446,-15.3286047503417,-9.21626391531446,15.2330994247944,-9.73061847686768,2.53053307533264
3,3,698,1621,0,206.548309326172,210.837203979492,10215662,10216515,-9.21626391531446,-15.3286047503417,-9.21626391531446,15.2330994247944,-5.9417610168457,-14.1886444091797
1,3,699,1625,1,403.204528808594,421.655242919922,10248167,10248399,-15.3286047503417,-9.21626391531446,21.4409455853689,3.10392308028725,-0.47918713092804,0.955405235290527
2,3,699,1625,0,89.7031707763672,103.906150817871,10248489,10248634,-15.3286047503417,-9.21626391531446,21.4409455853689,3.10392308028725,-8.80981826782227,-7.6166033744812
3,3,699,1625,0,206.617980957031,217.523956298828,10249869,10250070,-15.3286047503417,-9.21626391531446,21.4409455853689,3.10392308028725,-0.532456696033478,8.25379848480225
1,4,700,1631,1,354.438934326172,380.966003417969,10287926,10288218,9.12075858976716,-3.10392308028725,-9.21626391531446,15.2330994247944,0.336904853582382,0.186274185776711
2,4,700,1631,0,665.769836425781,670.735595703125,10288293,10289043,9.12075858976716,-3.10392308028725,-9.21626391531446,15.2330994247944,9.84568500518799,-1.61936473846436
3,4,700,1631,0,552.152465820313,557.146118164063,10289126,10289316,9.12075858976716,-3.10392308028725,-9.21626391531446,15.2330994247944,-9.89511775970459,-1.97550642490387
4,4,700,1631,0,593.866088867188,625.82958984375,10289401,10289718,9.12075858976716,-3.10392308028725,-9.21626391531446,15.2330994247944,-11.8673276901245,12.3418798446655
1,1,701,1633,0,271.519927978516,258.050048828125,10299398,10299619,-3.10392308028725,-9.21626391531446,-15.3286047503417,9.12075858976716,0.0953890085220337,-1.04120552539825
1,3,702,1635,0,635.737243652344,601.139526367188,10310156,10310300,-15.3286047503417,15.2330994247944,15.3286047503417,3.10392308028725,-0.524669229984283,-1.10529041290283
2,3,702,1635,0,868.268615722656,934.25927734375,10310384,10310971,-15.3286047503417,15.2330994247944,15.3286047503417,3.10392308028725,16.4711055755615,4.29064607620239
3,3,702,1635,0,262.367950439453,276.292205810547,10311077,10311273,-15.3286047503417,15.2330994247944,15.3286047503417,3.10392308028725,-14.4496717453003,5.53270673751831
1,5,703,1636,0,384.567138671875,373.937683105469,10319090,10319382,-9.21626391531446,9.12075858976716,3.00841775473995,-9.21626391531446,0.824005842208862,0.12600015103817
2,5,703,1636,0,800.598388671875,720.093994140625,10319459,10319562,-9.21626391531446,9.12075858976716,3.00841775473995,-9.21626391531446,4.4259819984436,-8.70558071136475
3,5,703,1636,1,186.828948974609,180.816528320313,10319642,10319806,-9.21626391531446,9.12075858976716,3.00841775473995,-9.21626391531446,-11.9515151977539,6.3429913520813
4,5,703,1636,0,562.961547851563,663.41796875,10319870,10320575,-9.21626391531446,9.12075858976716,3.00841775473995,-9.21626391531446,-8.81587028503418,9.04542350769043
5,5,703,1636,0,683.042053222656,704.546813964844,10320678,10320964,-9.21626391531446,9.12075858976716,3.00841775473995,-9.21626391531446,3.52985286712646,-5.82796859741211
1,2,704,1637,1,451.327911376953,450.108825683594,10326259,10326464,-9.21626391531446,-9.21626391531446,-15.3286047503417,9.12075858976716,0.622556149959564,0.556569874286652
2,2,704,1637,0,785.15625,872.688720703125,10326538,10327492,-9.21626391531446,-9.21626391531446,-15.3286047503417,9.12075858976716,-6.49113702774048,-8.7900333404541
1,3,705,1645,0,589.687316894531,576.736328125,10373033,10373369,9.12075858976716,-9.21626391531446,-21.3454402598216,15.3286047503417,1.74999904632568,0.172916665673256
2,3,705,1645,0,210.314041137695,202.184661865234,10373438,10373672,9.12075858976716,-9.21626391531446,-21.3454402598216,15.3286047503417,-13.039379119873,9.68944072723389
3,3,705,1645,0,886.283935546875,900.397338867188,10373724,10374434,9.12075858976716,-9.21626391531446,-21.3454402598216,15.3286047503417,-17.0213794708252,13.5204477310181
1,6,706,1647,0,291.067779541016,315.599029541016,10388437,10388733,-15.3286047503417,-9.21626391531446,21.4409455853689,9.21626391531446,0.486679464578629,0.537977159023285
2,6,706,1647,0,915.554443359375,895.146240234375,10388819,10389000,-15.3286047503417,-9.21626391531446,21.4409455853689,9.21626391531446,-8.3473014831543,2.11105942726135
3,6,706,1647,0,65.1977691650391,72.1242141723633,10389089,10389345,-15.3286047503417,-9.21626391531446,21.4409455853689,9.21626391531446,16.4651737213135,11.5836553573608
4,6,706,1647,0,230.803131103516,234.079879760742,10389376,10389541,-15.3286047503417,-9.21626391531446,21.4409455853689,9.21626391531446,17.119686126709,10.5616540908813
5,6,706,1647,0,1166.26904296875,1113.61877441406,10389603,10390081,-15.3286047503417,-9.21626391531446,21.4409455853689,9.21626391531446,23.1144466400146,10.8222379684448
6,6,706,1647,0,630.699645996094,605.321166992188,10390172,10390322,-15.3286047503417,-9.21626391531446,21.4409455853689,9.21626391531446,-14.1207695007324,12.7392997741699
1,6,707,1650,0,460.640899658203,465.992462158203,10402150,10402495,-21.4409455853689,-3.10392308028725,-3.10392308028725,-15.3286047503417,0.249633863568306,0.461407989263535
2,6,707,1650,1,258.949737548828,269.716369628906,10402571,10402815,-21.4409455853689,-3.10392308028725,-3.10392308028725,-15.3286047503417,-13.0968389511108,2.593585729599
3,6,707,1650,0,73.9834899902344,77.6113052368164,10402881,10403229,-21.4409455853689,-3.10392308028725,-3.10392308028725,-15.3286047503417,-17.5291843414307,-2.0571460723877
4,6,707,1650,0,500.374816894531,562.228759765625,10403268,10403697,-21.4409455853689,-3.10392308028725,-3.10392308028725,-15.3286047503417,-19.0023670196533,-2.22451043128967
5,6,707,1650,0,448.705444335938,457.071655273438,10403791,10403990,-21.4409455853689,-3.10392308028725,-3.10392308028725,-15.3286047503417,-2.57394099235535,-2.51621699333191
6,6,707,1650,0,86.0773849487305,113.94556427002,10404069,10404386,-21.4409455853689,-3.10392308028725,-3.10392308028725,-15.3286047503417,-0.338200300931931,-14.5276212692261
1,6,708,1651,0,296.440948486328,304.241668701172,10409448,10409645,21.3454402598216,-15.3286047503417,-9.21626391531446,-3.10392308028725,0.109620846807957,1.03349447250366
2,6,708,1651,0,346.259429931641,369.021148681641,10409715,10409834,21.3454402598216,-15.3286047503417,-9.21626391531446,-3.10392308028725,-7.89887762069702,2.65228748321533
3,6,708,1651,0,145.769180297852,156.484909057617,10409913,10410002,21.3454402598216,-15.3286047503417,-9.21626391531446,-3.10392308028725,-6.86281251907349,-6.57224988937378
4,6,708,1651,0,76.4270248413086,79.6982879638672,10410062,10410663,21.3454402598216,-15.3286047503417,-9.21626391531446,-3.10392308028725,-8.30581378936768,-2.63687801361084
5,6,708,1651,0,186.599273681641,213.84489440918,10410708,10410895,21.3454402598216,-15.3286047503417,-9.21626391531446,-3.10392308028725,-10.1660718917847,-2.66599655151367
6,6,708,1651,0,209.208312988281,217.43684387207,10410962,10411231,21.3454402598216,-15.3286047503417,-9.21626391531446,-3.10392308028725,-15.1561784744263,-1.52793943881989
1,7,709,1652,0,545.670471191406,555.228515625,10416439,10416791,9.12075858976716,-15.3286047503417,-9.12075858976716,9.21626391531446,0.0364313907921314,0.350654006004334
2,7,709,1652,0,235.810073852539,235.883544921875,10416872,10417032,9.12075858976716,-15.3286047503417,-9.12075858976716,9.21626391531446,6.68002843856812,-12.8491563796997
3,7,709,1652,0,844.57080078125,793.380004882813,10417095,10417796,9.12075858976716,-15.3286047503417,-9.12075858976716,9.21626391531446,12.4735422134399,-13.0129728317261
4,7,709,1652,0,371.175079345703,374.468719482422,10417883,10418056,9.12075858976716,-15.3286047503417,-9.12075858976716,9.21626391531446,-7.34888887405396,0.170923814177513
5,7,709,1652,0,93.3315582275391,102.09326171875,10418130,10418345,9.12075858976716,-15.3286047503417,-9.12075858976716,9.21626391531446,-7.52274656295776,10.1417236328125
6,7,709,1652,0,823.8994140625,735.646362304688,10418395,10418953,9.12075858976716,-15.3286047503417,-9.12075858976716,9.21626391531446,-9.34389209747314,9.12696743011475
7,7,709,1652,0,896.239013671875,882.527648925781,10419073,10419431,9.12075858976716,-15.3286047503417,-9.12075858976716,9.21626391531446,12.5682287216187,12.5932426452637
1,5,710,1654,0,62.9812812805176,86.0044021606445,10428214,10428116,-15.3286047503417,-3.10392308028725,21.4409455853689,15.3286047503417,NaN,NaN
2,5,710,1654,0,445.539978027344,513.464965820313,10428168,10428501,-15.3286047503417,-3.10392308028725,21.4409455853689,15.3286047503417,0.645388126373291,-1.13942432403564
3,5,710,1654,1,231.624053955078,234.294921875,10428584,10428743,-15.3286047503417,-3.10392308028725,21.4409455853689,15.3286047503417,-13.285270690918,1.93384265899658
4,5,710,1654,0,345.548706054688,525.62646484375,10428808,10429685,-15.3286047503417,-3.10392308028725,21.4409455853689,15.3286047503417,-13.8397378921509,-3.45077872276306
5,5,710,1654,0,493.043823242188,525.826721191406,10429801,10430255,-15.3286047503417,-3.10392308028725,21.4409455853689,15.3286047503417,1.02416491508484,-3.6939058303833
1,5,711,1657,0,393.454986572266,395.765472412109,10441959,10442171,-21.4409455853689,-9.21626391531446,3.00841775473995,-9.21626391531446,0.560804069042206,-0.196032002568245
2,5,711,1657,1,280.457458496094,303.262603759766,10442246,10442449,-21.4409455853689,-9.21626391531446,3.00841775473995,-9.21626391531446,-8.03530597686768,-7.53388071060181
3,5,711,1657,0,158.383544921875,155.704803466797,10442517,10442871,-21.4409455853689,-9.21626391531446,3.00841775473995,-9.21626391531446,-16.2964687347412,-7.97522354125977
4,5,711,1657,0,519.133361816406,508.062591552734,10443899,10443972,-21.4409455853689,-9.21626391531446,3.00841775473995,-9.21626391531446,-0.813437640666962,3.64483571052551
5,5,711,1657,0,288.862701416016,283.179565429688,10444047,10444272,-21.4409455853689,-9.21626391531446,3.00841775473995,-9.21626391531446,-13.2250604629517,9.51974964141846
1,6,712,1658,0,418.733825683594,470.571472167969,10451815,10452098,-21.4409455853689,9.12075858976716,9.12075858976716,-15.3286047503417,0.0653208494186401,-0.143911838531494
2,6,712,1658,0,86.1533813476563,95.0815887451172,10452182,10452607,-21.4409455853689,9.12075858976716,9.12075858976716,-15.3286047503417,-13.1725244522095,3.19365286827087
3,6,712,1658,1,195.912582397461,211.250473022461,10452653,10452923,-21.4409455853689,9.12075858976716,9.12075858976716,-15.3286047503417,-14.0213098526001,5.3012490272522
4,6,712,1658,0,156.182861328125,121.29141998291,10452985,10453339,-21.4409455853689,9.12075858976716,9.12075858976716,-15.3286047503417,-18.9298000335693,8.38005352020264
5,6,712,1658,0,606.368408203125,670.479370117188,10453480,10453820,-21.4409455853689,9.12075858976716,9.12075858976716,-15.3286047503417,-21.3317317962646,8.7531852722168
6,6,712,1658,0,143.16731262207,166.839904785156,10453918,10454122,-21.4409455853689,9.12075858976716,9.12075858976716,-15.3286047503417,-2.29332375526428,1.39253044128418
1,7,713,1659,0,436.320465087891,486.596740722656,10460094,10460309,-21.4409455853689,15.2330994247944,21.4409455853689,3.10392308028725,0.124695420265198,-0.324791789054871
2,7,713,1659,0,79.454704284668,68.3247680664063,10460390,10460454,-21.4409455853689,15.2330994247944,21.4409455853689,3.10392308028725,-11.5318412780762,7.43886423110962
3,7,713,1659,0,215.081451416016,212.903610229492,10460488,10460597,-21.4409455853689,15.2330994247944,21.4409455853689,3.10392308028725,-13.0209684371948,6.53286933898926
4,7,713,1659,0,139.769989013672,150.091903686523,10460661,10460916,-21.4409455853689,15.2330994247944,21.4409455853689,3.10392308028725,-18.1285552978516,8.77840709686279
5,7,713,1659,1,125.16764831543,132.161407470703,10460970,10461222,-21.4409455853689,15.2330994247944,21.4409455853689,3.10392308028725,-18.6604442596436,13.463752746582
6,7,713,1659,0,597.602111816406,671.626708984375,10461288,10461776,-21.4409455853689,15.2330994247944,21.4409455853689,3.10392308028725,-21.6637744903564,13.6784133911133
7,7,713,1659,0,298.872497558594,293.006134033203,10461869,10462464,-21.4409455853689,15.2330994247944,21.4409455853689,3.10392308028725,-4.10873937606812,5.25643062591553
1,5,714,1660,0,232.813537597656,241.932632446289,10469264,10469550,3.00841775473995,9.12075858976716,-15.2330994247944,-3.00841775473995,0.307941913604736,-1.17878293991089
2,5,714,1660,1,382.644104003906,384.605010986328,10469614,10469734,3.00841775473995,9.12075858976716,-15.2330994247944,-3.00841775473995,-4.70309543609619,3.66896891593933
3,5,714,1660,0,767.739685058594,702.523742675781,10469808,10470508,3.00841775473995,9.12075858976716,-15.2330994247944,-3.00841775473995,3.33990001678467,9.70672988891602
4,5,714,1660,0,114.339729309082,124.896873474121,10470635,10470732,3.00841775473995,9.12075858976716,-15.2330994247944,-3.00841775473995,-11.8315658569336,-5.24671936035156
5,5,714,1660,0,186.065689086914,222.130569458008,10470787,10471194,3.00841775473995,9.12075858976716,-15.2330994247944,-3.00841775473995,-13.8066568374634,-3.11269688606262
1,3,715,1661,0,503.236938476563,447.195617675781,10479437,10479640,21.3454402598216,15.2330994247944,9.12075858976716,-3.10392308028725,-1.29770088195801,-0.274438947439194
2,3,715,1661,0,503.944946289063,498.563415527344,10479773,10480683,21.3454402598216,15.2330994247944,9.12075858976716,-3.10392308028725,10.0705842971802,-2.31994795799255
3,3,715,1661,0,448.068237304688,446.156402587891,10480757,10480920,21.3454402598216,15.2330994247944,9.12075858976716,-3.10392308028725,-0.77838134765625,-9.63438129425049
1,8,716,1663,0,227.402542114258,268.642303466797,10490908,10491216,-15.3286047503417,15.2330994247944,15.3286047503417,-3.00841775473995,0.412554264068604,0.816414535045624
2,8,716,1663,0,613.025207519531,594.387817382813,10491292,10491529,-15.3286047503417,15.2330994247944,15.3286047503417,-3.00841775473995,-3.72698426246643,-5.24927091598511
3,8,716,1663,0,309.663391113281,322.237060546875,10491608,10491782,-15.3286047503417,15.2330994247944,15.3286047503417,-3.00841775473995,13.1801023483276,-6.75465393066406
4,8,716,1663,0,957.018676757813,988.420288085938,10491850,10492188,-15.3286047503417,15.2330994247944,15.3286047503417,-3.00841775473995,18.513463973999,-0.863288700580597
5,8,716,1663,0,118.966552734375,126.563301086426,10492288,10492508,-15.3286047503417,15.2330994247944,15.3286047503417,-3.00841775473995,-11.8944654464722,8.79062843322754
6,8,716,1663,1,212.783584594727,215.723236083984,10492561,10492844,-15.3286047503417,15.2330994247944,15.3286047503417,-3.00841775473995,-14.7250175476074,8.05220317840576
7,8,716,1663,0,562.438842773438,707.395812988281,10492908,10493621,-15.3286047503417,15.2330994247944,15.3286047503417,-3.00841775473995,-15.2213563919067,13.7010869979858
8,8,716,1663,0,335.753204345703,348.622344970703,10493724,10494379,-15.3286047503417,15.2330994247944,15.3286047503417,-3.00841775473995,0.52506011724472,0.227861389517784
1,5,717,1665,0,209.358734130859,266.881256103516,10503104,10503282,15.2330994247944,-9.21626391531446,-21.4409455853689,3.00841775473995,-0.608319818973541,0.803219139575958
2,5,717,1665,0,265.723052978516,269.183624267578,10503368,10503738,15.2330994247944,-9.21626391531446,-21.4409455853689,3.00841775473995,-8.74548530578613,-0.823689758777618
3,5,717,1665,0,140.174591064453,124.934089660645,10503805,10504022,15.2330994247944,-9.21626391531446,-21.4409455853689,3.00841775473995,-14.7772703170776,3.44505953788757
4,5,717,1665,0,126.404022216797,127.072311401367,10504069,10504324,15.2330994247944,-9.21626391531446,-21.4409455853689,3.00841775473995,-18.0861988067627,2.80115604400635
5,5,717,1665,0,490.381469726563,551.971557617188,10504380,10505432,15.2330994247944,-9.21626391531446,-21.4409455853689,3.00841775473995,-20.3699913024902,3.50222754478455
1,3,718,1666,1,385.546752929688,308.264343261719,10510452,10510636,-9.21626391531446,3.00841775473995,21.4409455853689,-3.00841775473995,0.265527874231339,0.244729116559029
2,3,718,1666,0,82.0112152099609,101.675666809082,10510827,10511765,-9.21626391531446,3.00841775473995,21.4409455853689,-3.00841775473995,-9.132399559021,2.31612348556519
3,3,718,1666,0,218.022399902344,305.016571044922,10511809,10512068,-9.21626391531446,3.00841775473995,21.4409455853689,-3.00841775473995,-9.28507709503174,0.717159926891327
1,3,719,1670,0,301.743896484375,319.77587890625,10539735,10539951,9.12075858976716,3.00841775473995,21.3454402598216,-15.3286047503417,0.399713188409805,0.634060800075531
2,3,719,1670,1,581.204528808594,571.226196289063,10540023,10540102,9.12075858976716,3.00841775473995,21.3454402598216,-15.3286047503417,-7.43007850646973,2.38730096817017
3,3,719,1670,0,720.14306640625,856.258972167969,10540187,10541112,9.12075858976716,3.00841775473995,21.3454402598216,-15.3286047503417,9.85776805877686,4.66146421432495
1,3,720,1672,0,400.72705078125,405.220977783203,10549894,10550170,-21.4409455853689,3.00841775473995,3.00841775473995,-9.21626391531446,0.216132044792175,0.771117866039276
2,3,720,1672,0,405.558929443359,400.488098144531,10550241,10551027,-21.4409455853689,3.00841775473995,3.00841775473995,-9.21626391531446,5.32098054885864,-8.48924732208252
3,3,720,1672,0,443.390747070313,485.190093994141,10551098,10551459,-21.4409455853689,3.00841775473995,3.00841775473995,-9.21626391531446,-0.528122842311859,0.877883493900299
1,6,721,1673,0,344.767333984375,372.974212646484,10557582,10557937,-21.4409455853689,15.2330994247944,21.3454402598216,15.2330994247944,0.730448067188263,-0.107440114021301
2,6,721,1673,0,262.333282470703,214.180191040039,10558013,10558153,-21.4409455853689,15.2330994247944,21.3454402598216,15.2330994247944,-9.39547252655029,3.76087164878845
3,6,721,1673,1,246.70556640625,266.908294677734,10558281,10558753,-21.4409455853689,15.2330994247944,21.3454402598216,15.2330994247944,-15.9255409240723,6.31809282302856
4,6,721,1673,0,123.4111328125,125.118057250977,10558817,10559230,-21.4409455853689,15.2330994247944,21.3454402598216,15.2330994247944,-17.8066329956055,12.8418645858765
5,6,721,1673,0,640.971313476563,666.091613769531,10559280,10559547,-21.4409455853689,15.2330994247944,21.3454402598216,15.2330994247944,-20.856575012207,13.7662019729614
6,6,721,1673,0,871.255065917969,861.677978515625,10559637,10560034,-21.4409455853689,15.2330994247944,21.3454402598216,15.2330994247944,-2.23901772499084,7.37378549575806
1,3,722,1678,1,686.342834472656,637.6005859375,10583480,10583745,15.2330994247944,9.12075858976716,-21.4409455853689,15.2330994247944,0.370080709457397,-0.272446632385254
2,3,722,1678,0,767.186767578125,876.984924316406,10583822,10584590,15.2330994247944,9.12075858976716,-21.4409455853689,15.2330994247944,16.7830009460449,9.82767486572266
3,3,722,1678,0,220.351303100586,243.443130493164,10584735,10585059,15.2330994247944,9.12075858976716,-21.4409455853689,15.2330994247944,-12.3549690246582,11.0474967956543
1,3,723,1680,1,769.005615234375,745.407165527344,10595150,10595521,15.2330994247944,3.00841775473995,-15.3286047503417,3.00841775473995,-2.51868748664856,-0.660586059093475
2,3,723,1680,0,910.616638183594,933.366271972656,10595608,10596368,15.2330994247944,3.00841775473995,-15.3286047503417,3.00841775473995,17.034423828125,4.87638139724731
3,3,723,1680,0,232.340698242188,235.041290283203,10596517,10596683,15.2330994247944,3.00841775473995,-15.3286047503417,3.00841775473995,-13.5399045944214,8.36882781982422
1,4,724,1681,0,282.294403076172,287.218444824219,10601911,10602132,15.2330994247944,-3.10392308028725,-9.12075858976716,-3.00841775473995,-0.00129306316375732,0.524405658245087
2,4,724,1681,0,752.92529296875,712.308227539063,10602198,10603031,15.2330994247944,-3.10392308028725,-9.12075858976716,-3.00841775473995,-8.49944305419922,-2.56804084777832
3,4,724,1681,0,236.32958984375,268.234222412109,10603113,10603334,15.2330994247944,-3.10392308028725,-9.12075858976716,-3.00841775473995,12.1825742721558,-1.42129600048065
4,4,724,1681,0,977.239196777344,895.547180175781,10603402,10603579,15.2330994247944,-3.10392308028725,-9.12075858976716,-3.00841775473995,17.8609638214111,-0.749421775341034
1,5,725,1682,0,364.968231201172,455.849914550781,10608614,10608901,-9.21626391531446,9.12075858976716,15.2330994247944,-15.3286047503417,0.362370103597641,-0.277042299509048
2,5,725,1682,1,151.636032104492,141.687347412109,10608997,10609215,-9.21626391531446,9.12075858976716,15.2330994247944,-15.3286047503417,-12.3614807128906,5.0382194519043
3,5,725,1682,0,102.537658691406,109.578552246094,10609266,10609671,-9.21626391531446,9.12075858976716,15.2330994247944,-15.3286047503417,-11.2215433120728,8.60770702362061
4,5,725,1682,0,291.658081054688,311.191009521484,10609716,10610046,-9.21626391531446,9.12075858976716,15.2330994247944,-15.3286047503417,-9.48355197906494,8.99487781524658
5,5,725,1682,0,434.771179199219,423.054138183594,10610122,10610411,-9.21626391531446,9.12075858976716,15.2330994247944,-15.3286047503417,-13.3828468322754,15.5167188644409
1,4,726,1684,0,293.779174804688,306.8740234375,10626025,10626321,21.3454402598216,-3.10392308028725,-15.3286047503417,-9.21626391531446,0.0264314021915197,0.016355911269784
2,4,726,1684,0,381.164672851563,372.810729980469,10626393,10626667,21.3454402598216,-3.10392308028725,-15.3286047503417,-9.21626391531446,-8.46631813049316,3.58438086509705
3,4,726,1684,0,190.631134033203,168.96891784668,10626739,10626907,21.3454402598216,-3.10392308028725,-15.3286047503417,-9.21626391531446,-8.90039920806885,-6.28809499740601
4,4,726,1684,0,209.355041503906,216.861709594727,10626961,10627447,21.3454402598216,-3.10392308028725,-15.3286047503417,-9.21626391531446,-12.9267072677612,-8.09870529174805
1,2,727,1701,1,402.299987792969,411.828430175781,10752724,10752991,-3.10392308028725,9.12075858976716,21.3454402598216,-9.21626391531446,1.03431391716003,-0.767504870891571
2,2,727,1701,0,105.811416625977,110.937400817871,10753061,10753451,-3.10392308028725,9.12075858976716,21.3454402598216,-9.21626391531446,-6.33253717422485,8.5438871383667
1,6,728,1702,0,487.685424804688,471.860260009766,10759587,10759755,3.00841775473995,15.2330994247944,-3.00841775473995,-15.2330994247944,1.12738156318665,0.247023716568947
2,6,728,1702,0,666.850280761719,605.5263671875,10759824,10760192,3.00841775473995,15.2330994247944,-3.00841775473995,-15.2330994247944,-8.86862087249756,7.78829622268677
3,6,728,1702,1,134.476699829102,121.222099304199,10760267,10760444,3.00841775473995,15.2330994247944,-3.00841775473995,-15.2330994247944,6.42725133895874,16.4334278106689
4,6,728,1702,0,774.38720703125,731.376586914063,10760487,10760985,3.00841775473995,15.2330994247944,-3.00841775473995,-15.2330994247944,3.10615253448486,16.5779151916504
5,6,728,1702,0,878.06591796875,823.286743164063,10761073,10761257,3.00841775473995,15.2330994247944,-3.00841775473995,-15.2330994247944,-18.6078395843506,11.2119379043579
